,Date,Open,High,Low,Close,Adj Close,Volume,Stock
756,2019-12-09,67.31800079345703,68.88999938964844,67.01599884033203,67.90599822998047,67.90599822998047,45115500,TSLA
757,2019-12-10,67.99199676513672,70.14600372314453,67.86199951171875,69.76799774169922,69.76799774169922,44141500,TSLA
758,2019-12-11,70.3759994506836,71.43800354003906,70.21800231933594,70.54000091552734,70.54000091552734,34489000,TSLA
759,2019-12-12,70.98400115966797,72.5479965209961,70.64600372314453,71.93599700927734,71.93599700927734,38819500,TSLA
760,2019-12-13,72.20999908447266,73.04199981689453,70.9280014038086,71.6780014038086,71.6780014038086,32854500,TSLA
761,2019-12-16,72.51000213623047,76.72200012207031,72.5,76.30000305175781,76.30000305175781,90871000,TSLA
762,2019-12-17,75.7979965209961,77.0999984741211,75.18000030517578,75.7979965209961,75.7979965209961,42484000,TSLA
763,2019-12-18,76.1259994506836,79.04399871826172,76.11599731445312,78.62999725341797,78.62999725341797,70605000,TSLA
764,2019-12-19,79.46399688720703,81.37000274658203,79.30000305175781,80.80799865722656,80.80799865722656,90535500,TSLA
765,2019-12-20,82.05799865722656,82.5999984741211,80.03800201416016,81.11799621582031,81.11799621582031,73763500,TSLA
766,2019-12-23,82.35600280761719,84.4020004272461,82.0,83.84400177001953,83.84400177001953,66598000,TSLA
767,2019-12-24,83.6719970703125,85.09400177001953,82.53800201416016,85.05000305175781,85.05000305175781,40273500,TSLA
768,2019-12-26,85.58200073242188,86.69599914550781,85.2699966430664,86.18800354003906,86.18800354003906,53169500,TSLA
769,2019-12-27,87.0,87.06199645996094,85.22200012207031,86.07599639892578,86.07599639892578,49728500,TSLA
770,2019-12-30,85.75800323486328,85.80000305175781,81.85199737548828,82.94000244140625,82.94000244140625,62932000,TSLA
771,2019-12-31,81.0,84.25800323486328,80.41600036621094,83.66600036621094,83.66600036621094,51428500,TSLA
772,2020-01-02,84.9000015258789,86.13999938964844,84.34200286865234,86.052001953125,86.052001953125,47660500,TSLA
773,2020-01-03,88.0999984741211,90.8000030517578,87.38400268554688,88.60199737548828,88.60199737548828,88892500,TSLA
774,2020-01-06,88.09400177001953,90.31199645996094,88.0,90.30799865722656,90.30799865722656,50665000,TSLA
775,2020-01-07,92.27999877929688,94.32599639892578,90.6719970703125,93.81199645996094,93.81199645996094,89410500,TSLA
776,2020-01-08,94.73999786376952,99.697998046875,93.64600372314452,98.4280014038086,98.4280014038086,155721500,TSLA
777,2020-01-09,99.41999816894531,99.76000213623048,94.5739974975586,96.26799774169922,96.26799774169922,142202000,TSLA
778,2020-01-10,96.35800170898438,96.98799896240234,94.73999786376952,95.62999725341795,95.62999725341795,64797500,TSLA
779,2020-01-13,98.6999969482422,105.1259994506836,98.4000015258789,104.97200012207031,104.97200012207031,132588000,TSLA
780,2020-01-14,108.85199737548828,109.48200225830078,104.9800033569336,107.58399963378906,107.58399963378906,144981000,TSLA
781,2020-01-15,105.9520034790039,107.56800079345705,103.35800170898438,103.6999969482422,103.6999969482422,86844000,TSLA
782,2020-01-16,98.75,102.89199829101562,98.43399810791016,102.697998046875,102.697998046875,108683500,TSLA
783,2020-01-17,101.52200317382812,103.13400268554688,100.63200378417969,102.0999984741211,102.0999984741211,68145500,TSLA
